,phase,8949170_q,8949170_w,-164126513_q,-164126513_w,52016249_q,52016249_w,-164126511_q,-164126511_w,stateNum
622,0,0,0,2,1,2,0,0,1,622
623,0,0,0,2,1,2,0,0,2,623
624,0,0,0,2,1,2,0,1,0,624
625,0,0,0,2,1,2,0,1,1,625
626,0,0,0,2,1,2,0,1,2,626
627,0,0,0,2,1,2,0,2,0,627
628,0,0,0,2,1,2,0,2,1,628
629,0,0,0,2,1,2,0,2,2,629
630,0,0,0,2,1,2,1,0,0,630
631,0,0,0,2,1,2,1,0,1,631
632,0,0,0,2,1,2,1,0,2,632
633,0,0,0,2,1,2,1,1,0,633
634,0,0,0,2,1,2,1,1,1,634
635,0,0,0,2,1,2,1,1,2,635
636,0,0,0,2,1,2,1,2,0,636
637,0,0,0,2,1,2,1,2,1,637
638,0,0,0,2,1,2,1,2,2,638
639,0,0,0,2,1,2,2,0,0,639
640,0,0,0,2,1,2,2,0,1,640
641,0,0,0,2,1,2,2,0,2,641
642,0,0,0,2,1,2,2,1,0,642
643,0,0,0,2,1,2,2,1,1,643
644,0,0,0,2,1,2,2,1,2,644
645,0,0,0,2,1,2,2,2,0,645
646,0,0,0,2,1,2,2,2,1,646
647,0,0,0,2,1,2,2,2,2,647
648,0,0,0,2,2,0,0,0,0,648
649,0,0,0,2,2,0,0,0,1,649
650,0,0,0,2,2,0,0,0,2,650
651,0,0,0,2,2,0,0,1,0,651
652,0,0,0,2,2,0,0,1,1,652
653,0,0,0,2,2,0,0,1,2,653
654,0,0,0,2,2,0,0,2,0,654
655,0,0,0,2,2,0,0,2,1,655
656,0,0,0,2,2,0,0,2,2,656
657,0,0,0,2,2,0,1,0,0,657
658,0,0,0,2,2,0,1,0,1,658
659,0,0,0,2,2,0,1,0,2,659
660,0,0,0,2,2,0,1,1,0,660
661,0,0,0,2,2,0,1,1,1,661
662,0,0,0,2,2,0,1,1,2,662
663,0,0,0,2,2,0,1,2,0,663
664,0,0,0,2,2,0,1,2,1,664
665,0,0,0,2,2,0,1,2,2,665
666,0,0,0,2,2,0,2,0,0,666
667,0,0,0,2,2,0,2,0,1,667
668,0,0,0,2,2,0,2,0,2,668
669,0,0,0,2,2,0,2,1,0,669
670,0,0,0,2,2,0,2,1,1,670
671,0,0,0,2,2,0,2,1,2,671
672,0,0,0,2,2,0,2,2,0,672
673,0,0,0,2,2,0,2,2,1,673
674,0,0,0,2,2,0,2,2,2,674
675,0,0,0,2,2,1,0,0,0,675
676,0,0,0,2,2,1,0,0,1,676
677,0,0,0,2,2,1,0,0,2,677
678,0,0,0,2,2,1,0,1,0,678
679,0,0,0,2,2,1,0,1,1,679
680,0,0,0,2,2,1,0,1,2,680
681,0,0,0,2,2,1,0,2,0,681
682,0,0,0,2,2,1,0,2,1,682
683,0,0,0,2,2,1,0,2,2,683
684,0,0,0,2,2,1,1,0,0,684
685,0,0,0,2,2,1,1,0,1,685
686,0,0,0,2,2,1,1,0,2,686
687,0,0,0,2,2,1,1,1,0,687
688,0,0,0,2,2,1,1,1,1,688
689,0,0,0,2,2,1,1,1,2,689
690,0,0,0,2,2,1,1,2,0,690
691,0,0,0,2,2,1,1,2,1,691
692,0,0,0,2,2,1,1,2,2,692
693,0,0,0,2,2,1,2,0,0,693
694,0,0,0,2,2,1,2,0,1,694
695,0,0,0,2,2,1,2,0,2,695
696,0,0,0,2,2,1,2,1,0,696
697,0,0,0,2,2,1,2,1,1,697
698,0,0,0,2,2,1,2,1,2,698
699,0,0,0,2,2,1,2,2,0,699
700,0,0,0,2,2,1,2,2,1,700
701,0,0,0,2,2,1,2,2,2,701
702,0,0,0,2,2,2,0,0,0,702
703,0,0,0,2,2,2,0,0,1,703
704,0,0,0,2,2,2,0,0,2,704
705,0,0,0,2,2,2,0,1,0,705
706,0,0,0,2,2,2,0,1,1,706
707,0,0,0,2,2,2,0,1,2,707
708,0,0,0,2,2,2,0,2,0,708
709,0,0,0,2,2,2,0,2,1,709
710,0,0,0,2,2,2,0,2,2,710
711,0,0,0,2,2,2,1,0,0,711
712,0,0,0,2,2,2,1,0,1,712
713,0,0,0,2,2,2,1,0,2,713
714,0,0,0,2,2,2,1,1,0,714
715,0,0,0,2,2,2,1,1,1,715
716,0,0,0,2,2,2,1,1,2,716
717,0,0,0,2,2,2,1,2,0,717
718,0,0,0,2,2,2,1,2,1,718
719,0,0,0,2,2,2,1,2,2,719
720,0,0,0,2,2,2,2,0,0,720
721,0,0,0,2,2,2,2,0,1,721
722,0,0,0,2,2,2,2,0,2,722
723,0,0,0,2,2,2,2,1,0,723
724,0,0,0,2,2,2,2,1,1,724
725,0,0,0,2,2,2,2,1,2,725
726,0,0,0,2,2,2,2,2,0,726
727,0,0,0,2,2,2,2,2,1,727
728,0,0,0,2,2,2,2,2,2,728
729,0,0,1,0,0,0,0,0,0,729
730,0,0,1,0,0,0,0,0,1,730
731,0,0,1,0,0,0,0,0,2,731
732,0,0,1,0,0,0,0,1,0,732
733,0,0,1,0,0,0,0,1,1,733
734,0,0,1,0,0,0,0,1,2,734
735,0,0,1,0,0,0,0,2,0,735
736,0,0,1,0,0,0,0,2,1,736
737,0,0,1,0,0,0,0,2,2,737
738,0,0,1,0,0,0,1,0,0,738
739,0,0,1,0,0,0,1,0,1,739
740,0,0,1,0,0,0,1,0,2,740
741,0,0,1,0,0,0,1,1,0,741
742,0,0,1,0,0,0,1,1,1,742
743,0,0,1,0,0,0,1,1,2,743
744,0,0,1,0,0,0,1,2,0,744
745,0,0,1,0,0,0,1,2,1,745
746,0,0,1,0,0,0,1,2,2,746
747,0,0,1,0,0,0,2,0,0,747
748,0,0,1,0,0,0,2,0,1,748
749,0,0,1,0,0,0,2,0,2,749
750,0,0,1,0,0,0,2,1,0,750
751,0,0,1,0,0,0,2,1,1,751
752,0,0,1,0,0,0,2,1,2,752
753,0,0,1,0,0,0,2,2,0,753
754,0,0,1,0,0,0,2,2,1,754
755,0,0,1,0,0,0,2,2,2,755
756,0,0,1,0,0,1,0,0,0,756
757,0,0,1,0,0,1,0,0,1,757
758,0,0,1,0,0,1,0,0,2,758
759,0,0,1,0,0,1,0,1,0,759
760,0,0,1,0,0,1,0,1,1,760
761,0,0,1,0,0,1,0,1,2,761
762,0,0,1,0,0,1,0,2,0,762
763,0,0,1,0,0,1,0,2,1,763
764,0,0,1,0,0,1,0,2,2,764
765,0,0,1,0,0,1,1,0,0,765
766,0,0,1,0,0,1,1,0,1,766
767,0,0,1,0,0,1,1,0,2,767
768,0,0,1,0,0,1,1,1,0,768
769,0,0,1,0,0,1,1,1,1,769
770,0,0,1,0,0,1,1,1,2,770
771,0,0,1,0,0,1,1,2,0,771
772,0,0,1,0,0,1,1,2,1,772
773,0,0,1,0,0,1,1,2,2,773
774,0,0,1,0,0,1,2,0,0,774
775,0,0,1,0,0,1,2,0,1,775
776,0,0,1,0,0,1,2,0,2,776
777,0,0,1,0,0,1,2,1,0,777
778,0,0,1,0,0,1,2,1,1,778
779,0,0,1,0,0,1,2,1,2,779
780,0,0,1,0,0,1,2,2,0,780
781,0,0,1,0,0,1,2,2,1,781
782,0,0,1,0,0,1,2,2,2,782
783,0,0,1,0,0,2,0,0,0,783
784,0,0,1,0,0,2,0,0,1,784
785,0,0,1,0,0,2,0,0,2,785
786,0,0,1,0,0,2,0,1,0,786
787,0,0,1,0,0,2,0,1,1,787
788,0,0,1,0,0,2,0,1,2,788
789,0,0,1,0,0,2,0,2,0,789
790,0,0,1,0,0,2,0,2,1,790
791,0,0,1,0,0,2,0,2,2,791
792,0,0,1,0,0,2,1,0,0,792
793,0,0,1,0,0,2,1,0,1,793
794,0,0,1,0,0,2,1,0,2,794
795,0,0,1,0,0,2,1,1,0,795
796,0,0,1,0,0,2,1,1,1,796
797,0,0,1,0,0,2,1,1,2,797
798,0,0,1,0,0,2,1,2,0,798
799,0,0,1,0,0,2,1,2,1,799
800,0,0,1,0,0,2,1,2,2,800
801,0,0,1,0,0,2,2,0,0,801
802,0,0,1,0,0,2,2,0,1,802
803,0,0,1,0,0,2,2,0,2,803
804,0,0,1,0,0,2,2,1,0,804
805,0,0,1,0,0,2,2,1,1,805
806,0,0,1,0,0,2,2,1,2,806
807,0,0,1,0,0,2,2,2,0,807
808,0,0,1,0,0,2,2,2,1,808
809,0,0,1,0,0,2,2,2,2,809
810,0,0,1,0,1,0,0,0,0,810
811,0,0,1,0,1,0,0,0,1,811
812,0,0,1,0,1,0,0,0,2,812
813,0,0,1,0,1,0,0,1,0,813
814,0,0,1,0,1,0,0,1,1,814
815,0,0,1,0,1,0,0,1,2,815
816,0,0,1,0,1,0,0,2,0,816
817,0,0,1,0,1,0,0,2,1,817
818,0,0,1,0,1,0,0,2,2,818
819,0,0,1,0,1,0,1,0,0,819
820,0,0,1,0,1,0,1,0,1,820
821,0,0,1,0,1,0,1,0,2,821
822,0,0,1,0,1,0,1,1,0,822
823,0,0,1,0,1,0,1,1,1,823
824,0,0,1,0,1,0,1,1,2,824
825,0,0,1,0,1,0,1,2,0,825
826,0,0,1,0,1,0,1,2,1,826
827,0,0,1,0,1,0,1,2,2,827
828,0,0,1,0,1,0,2,0,0,828
829,0,0,1,0,1,0,2,0,1,829
830,0,0,1,0,1,0,2,0,2,830
831,0,0,1,0,1,0,2,1,0,831
832,0,0,1,0,1,0,2,1,1,832
833,0,0,1,0,1,0,2,1,2,833
834,0,0,1,0,1,0,2,2,0,834
835,0,0,1,0,1,0,2,2,1,835
836,0,0,1,0,1,0,2,2,2,836
837,0,0,1,0,1,1,0,0,0,837
838,0,0,1,0,1,1,0,0,1,838
839,0,0,1,0,1,1,0,0,2,839
840,0,0,1,0,1,1,0,1,0,840
841,0,0,1,0,1,1,0,1,1,841
842,0,0,1,0,1,1,0,1,2,842
843,0,0,1,0,1,1,0,2,0,843
844,0,0,1,0,1,1,0,2,1,844
845,0,0,1,0,1,1,0,2,2,845
846,0,0,1,0,1,1,1,0,0,846
847,0,0,1,0,1,1,1,0,1,847
848,0,0,1,0,1,1,1,0,2,848
849,0,0,1,0,1,1,1,1,0,849
850,0,0,1,0,1,1,1,1,1,850
851,0,0,1,0,1,1,1,1,2,851
852,0,0,1,0,1,1,1,2,0,852
853,0,0,1,0,1,1,1,2,1,853
854,0,0,1,0,1,1,1,2,2,854
855,0,0,1,0,1,1,2,0,0,855
856,0,0,1,0,1,1,2,0,1,856
857,0,0,1,0,1,1,2,0,2,857
858,0,0,1,0,1,1,2,1,0,858
859,0,0,1,0,1,1,2,1,1,859
860,0,0,1,0,1,1,2,1,2,860
861,0,0,1,0,1,1,2,2,0,861
862,0,0,1,0,1,1,2,2,1,862
863,0,0,1,0,1,1,2,2,2,863
864,0,0,1,0,1,2,0,0,0,864
865,0,0,1,0,1,2,0,0,1,865
866,0,0,1,0,1,2,0,0,2,866
867,0,0,1,0,1,2,0,1,0,867
868,0,0,1,0,1,2,0,1,1,868
869,0,0,1,0,1,2,0,1,2,869
870,0,0,1,0,1,2,0,2,0,870
871,0,0,1,0,1,2,0,2,1,871
872,0,0,1,0,1,2,0,2,2,872
873,0,0,1,0,1,2,1,0,0,873
874,0,0,1,0,1,2,1,0,1,874
875,0,0,1,0,1,2,1,0,2,875
876,0,0,1,0,1,2,1,1,0,876
877,0,0,1,0,1,2,1,1,1,877
878,0,0,1,0,1,2,1,1,2,878
879,0,0,1,0,1,2,1,2,0,879
880,0,0,1,0,1,2,1,2,1,880
881,0,0,1,0,1,2,1,2,2,881
882,0,0,1,0,1,2,2,0,0,882
883,0,0,1,0,1,2,2,0,1,883
884,0,0,1,0,1,2,2,0,2,884
885,0,0,1,0,1,2,2,1,0,885
886,0,0,1,0,1,2,2,1,1,886
887,0,0,1,0,1,2,2,1,2,887
888,0,0,1,0,1,2,2,2,0,888
889,0,0,1,0,1,2,2,2,1,889
890,0,0,1,0,1,2,2,2,2,890
891,0,0,1,0,2,0,0,0,0,891
892,0,0,1,0,2,0,0,0,1,892
893,0,0,1,0,2,0,0,0,2,893
894,0,0,1,0,2,0,0,1,0,894
895,0,0,1,0,2,0,0,1,1,895
896,0,0,1,0,2,0,0,1,2,896
897,0,0,1,0,2,0,0,2,0,897
898,0,0,1,0,2,0,0,2,1,898
899,0,0,1,0,2,0,0,2,2,899
900,0,0,1,0,2,0,1,0,0,900
901,0,0,1,0,2,0,1,0,1,901
902,0,0,1,0,2,0,1,0,2,902
903,0,0,1,0,2,0,1,1,0,903
904,0,0,1,0,2,0,1,1,1,904
905,0,0,1,0,2,0,1,1,2,905
906,0,0,1,0,2,0,1,2,0,906
907,0,0,1,0,2,0,1,2,1,907
908,0,0,1,0,2,0,1,2,2,908
909,0,0,1,0,2,0,2,0,0,909
910,0,0,1,0,2,0,2,0,1,910
911,0,0,1,0,2,0,2,0,2,911
912,0,0,1,0,2,0,2,1,0,912
913,0,0,1,0,2,0,2,1,1,913
914,0,0,1,0,2,0,2,1,2,914
915,0,0,1,0,2,0,2,2,0,915
916,0,0,1,0,2,0,2,2,1,916
917,0,0,1,0,2,0,2,2,2,917
918,0,0,1,0,2,1,0,0,0,918
919,0,0,1,0,2,1,0,0,1,919
920,0,0,1,0,2,1,0,0,2,920
921,0,0,1,0,2,1,0,1,0,921
922,0,0,1,0,2,1,0,1,1,922
923,0,0,1,0,2,1,0,1,2,923
924,0,0,1,0,2,1,0,2,0,924
925,0,0,1,0,2,1,0,2,1,925
926,0,0,1,0,2,1,0,2,2,926
927,0,0,1,0,2,1,1,0,0,927
928,0,0,1,0,2,1,1,0,1,928
929,0,0,1,0,2,1,1,0,2,929
930,0,0,1,0,2,1,1,1,0,930
931,0,0,1,0,2,1,1,1,1,931
932,0,0,1,0,2,1,1,1,2,932
933,0,0,1,0,2,1,1,2,0,933
934,0,0,1,0,2,1,1,2,1,934
935,0,0,1,0,2,1,1,2,2,935
936,0,0,1,0,2,1,2,0,0,936
937,0,0,1,0,2,1,2,0,1,937
938,0,0,1,0,2,1,2,0,2,938
939,0,0,1,0,2,1,2,1,0,939
940,0,0,1,0,2,1,2,1,1,940
941,0,0,1,0,2,1,2,1,2,941
942,0,0,1,0,2,1,2,2,0,942
943,0,0,1,0,2,1,2,2,1,943
944,0,0,1,0,2,1,2,2,2,944
945,0,0,1,0,2,2,0,0,0,945
946,0,0,1,0,2,2,0,0,1,946
947,0,0,1,0,2,2,0,0,2,947
948,0,0,1,0,2,2,0,1,0,948
949,0,0,1,0,2,2,0,1,1,949
950,0,0,1,0,2,2,0,1,2,950
951,0,0,1,0,2,2,0,2,0,951
952,0,0,1,0,2,2,0,2,1,952
953,0,0,1,0,2,2,0,2,2,953
954,0,0,1,0,2,2,1,0,0,954
955,0,0,1,0,2,2,1,0,1,955
956,0,0,1,0,2,2,1,0,2,956
957,0,0,1,0,2,2,1,1,0,957
958,0,0,1,0,2,2,1,1,1,958
959,0,0,1,0,2,2,1,1,2,959
960,0,0,1,0,2,2,1,2,0,960
961,0,0,1,0,2,2,1,2,1,961
962,0,0,1,0,2,2,1,2,2,962
963,0,0,1,0,2,2,2,0,0,963
964,0,0,1,0,2,2,2,0,1,964
965,0,0,1,0,2,2,2,0,2,965
966,0,0,1,0,2,2,2,1,0,966
967,0,0,1,0,2,2,2,1,1,967
968,0,0,1,0,2,2,2,1,2,968
969,0,0,1,0,2,2,2,2,0,969
970,0,0,1,0,2,2,2,2,1,970
971,0,0,1,0,2,2,2,2,2,971
972,0,0,1,1,0,0,0,0,0,972
973,0,0,1,1,0,0,0,0,1,973
974,0,0,1,1,0,0,0,0,2,974
975,0,0,1,1,0,0,0,1,0,975
976,0,0,1,1,0,0,0,1,1,976
977,0,0,1,1,0,0,0,1,2,977
978,0,0,1,1,0,0,0,2,0,978
979,0,0,1,1,0,0,0,2,1,979
980,0,0,1,1,0,0,0,2,2,980
981,0,0,1,1,0,0,1,0,0,981
982,0,0,1,1,0,0,1,0,1,982
983,0,0,1,1,0,0,1,0,2,983
984,0,0,1,1,0,0,1,1,0,984
985,0,0,1,1,0,0,1,1,1,985
986,0,0,1,1,0,0,1,1,2,986
987,0,0,1,1,0,0,1,2,0,987
988,0,0,1,1,0,0,1,2,1,988
989,0,0,1,1,0,0,1,2,2,989
990,0,0,1,1,0,0,2,0,0,990
991,0,0,1,1,0,0,2,0,1,991
992,0,0,1,1,0,0,2,0,2,992
993,0,0,1,1,0,0,2,1,0,993
994,0,0,1,1,0,0,2,1,1,994
995,0,0,1,1,0,0,2,1,2,995
996,0,0,1,1,0,0,2,2,0,996
997,0,0,1,1,0,0,2,2,1,997
998,0,0,1,1,0,0,2,2,2,998
999,0,0,1,1,0,1,0,0,0,999
1000,0,0,1,1,0,1,0,0,1,1000
1001,0,0,1,1,0,1,0,0,2,1001
1002,0,0,1,1,0,1,0,1,0,1002
1003,0,0,1,1,0,1,0,1,1,1003
1004,0,0,1,1,0,1,0,1,2,1004
1005,0,0,1,1,0,1,0,2,0,1005
1006,0,0,1,1,0,1,0,2,1,1006
1007,0,0,1,1,0,1,0,2,2,1007
1008,0,0,1,1,0,1,1,0,0,1008
1009,0,0,1,1,0,1,1,0,1,1009
1010,0,0,1,1,0,1,1,0,2,1010
1011,0,0,1,1,0,1,1,1,0,1011
1012,0,0,1,1,0,1,1,1,1,1012
1013,0,0,1,1,0,1,1,1,2,1013
1014,0,0,1,1,0,1,1,2,0,1014
1015,0,0,1,1,0,1,1,2,1,1015
1016,0,0,1,1,0,1,1,2,2,1016
1017,0,0,1,1,0,1,2,0,0,1017
1018,0,0,1,1,0,1,2,0,1,1018
1019,0,0,1,1,0,1,2,0,2,1019
1020,0,0,1,1,0,1,2,1,0,1020
1021,0,0,1,1,0,1,2,1,1,1021
1022,0,0,1,1,0,1,2,1,2,1022
1023,0,0,1,1,0,1,2,2,0,1023
1024,0,0,1,1,0,1,2,2,1,1024
1025,0,0,1,1,0,1,2,2,2,1025
1026,0,0,1,1,0,2,0,0,0,1026
1027,0,0,1,1,0,2,0,0,1,1027
1028,0,0,1,1,0,2,0,0,2,1028
1029,0,0,1,1,0,2,0,1,0,1029
1030,0,0,1,1,0,2,0,1,1,1030
1031,0,0,1,1,0,2,0,1,2,1031
1032,0,0,1,1,0,2,0,2,0,1032
1033,0,0,1,1,0,2,0,2,1,1033
1034,0,0,1,1,0,2,0,2,2,1034
1035,0,0,1,1,0,2,1,0,0,1035
1036,0,0,1,1,0,2,1,0,1,1036
1037,0,0,1,1,0,2,1,0,2,1037
1038,0,0,1,1,0,2,1,1,0,1038
1039,0,0,1,1,0,2,1,1,1,1039
1040,0,0,1,1,0,2,1,1,2,1040
1041,0,0,1,1,0,2,1,2,0,1041
1042,0,0,1,1,0,2,1,2,1,1042
1043,0,0,1,1,0,2,1,2,2,1043
1044,0,0,1,1,0,2,2,0,0,1044
1045,0,0,1,1,0,2,2,0,1,1045
1046,0,0,1,1,0,2,2,0,2,1046
1047,0,0,1,1,0,2,2,1,0,1047
1048,0,0,1,1,0,2,2,1,1,1048
1049,0,0,1,1,0,2,2,1,2,1049
1050,0,0,1,1,0,2,2,2,0,1050
1051,0,0,1,1,0,2,2,2,1,1051
1052,0,0,1,1,0,2,2,2,2,1052
1053,0,0,1,1,1,0,0,0,0,1053
1054,0,0,1,1,1,0,0,0,1,1054
1055,0,0,1,1,1,0,0,0,2,1055
1056,0,0,1,1,1,0,0,1,0,1056
1057,0,0,1,1,1,0,0,1,1,1057
1058,0,0,1,1,1,0,0,1,2,1058
1059,0,0,1,1,1,0,0,2,0,1059
1060,0,0,1,1,1,0,0,2,1,1060
1061,0,0,1,1,1,0,0,2,2,1061
1062,0,0,1,1,1,0,1,0,0,1062
1063,0,0,1,1,1,0,1,0,1,1063
1064,0,0,1,1,1,0,1,0,2,1064
1065,0,0,1,1,1,0,1,1,0,1065
1066,0,0,1,1,1,0,1,1,1,1066
1067,0,0,1,1,1,0,1,1,2,1067
1068,0,0,1,1,1,0,1,2,0,1068
1069,0,0,1,1,1,0,1,2,1,1069
1070,0,0,1,1,1,0,1,2,2,1070
1071,0,0,1,1,1,0,2,0,0,1071
1072,0,0,1,1,1,0,2,0,1,1072
1073,0,0,1,1,1,0,2,0,2,1073
1074,0,0,1,1,1,0,2,1,0,1074
1075,0,0,1,1,1,0,2,1,1,1075
1076,0,0,1,1,1,0,2,1,2,1076
1077,0,0,1,1,1,0,2,2,0,1077
1078,0,0,1,1,1,0,2,2,1,1078
1079,0,0,1,1,1,0,2,2,2,1079
1080,0,0,1,1,1,1,0,0,0,1080
1081,0,0,1,1,1,1,0,0,1,1081
1082,0,0,1,1,1,1,0,0,2,1082
1083,0,0,1,1,1,1,0,1,0,1083
1084,0,0,1,1,1,1,0,1,1,1084
1085,0,0,1,1,1,1,0,1,2,1085
1086,0,0,1,1,1,1,0,2,0,1086
1087,0,0,1,1,1,1,0,2,1,1087
1088,0,0,1,1,1,1,0,2,2,1088
1089,0,0,1,1,1,1,1,0,0,1089
1090,0,0,1,1,1,1,1,0,1,1090
1091,0,0,1,1,1,1,1,0,2,1091
1092,0,0,1,1,1,1,1,1,0,1092
1093,0,0,1,1,1,1,1,1,1,1093
1094,0,0,1,1,1,1,1,1,2,1094
1095,0,0,1,1,1,1,1,2,0,1095
1096,0,0,1,1,1,1,1,2,1,1096
1097,0,0,1,1,1,1,1,2,2,1097
1098,0,0,1,1,1,1,2,0,0,1098
1099,0,0,1,1,1,1,2,0,1,1099
1100,0,0,1,1,1,1,2,0,2,1100
1101,0,0,1,1,1,1,2,1,0,1101
1102,0,0,1,1,1,1,2,1,1,1102
1103,0,0,1,1,1,1,2,1,2,1103
1104,0,0,1,1,1,1,2,2,0,1104
1105,0,0,1,1,1,1,2,2,1,1105
1106,0,0,1,1,1,1,2,2,2,1106
1107,0,0,1,1,1,2,0,0,0,1107
1108,0,0,1,1,1,2,0,0,1,1108
1109,0,0,1,1,1,2,0,0,2,1109
1110,0,0,1,1,1,2,0,1,0,1110
1111,0,0,1,1,1,2,0,1,1,1111
1112,0,0,1,1,1,2,0,1,2,1112
1113,0,0,1,1,1,2,0,2,0,1113
1114,0,0,1,1,1,2,0,2,1,1114
1115,0,0,1,1,1,2,0,2,2,1115
1116,0,0,1,1,1,2,1,0,0,1116
1117,0,0,1,1,1,2,1,0,1,1117
1118,0,0,1,1,1,2,1,0,2,1118
1119,0,0,1,1,1,2,1,1,0,1119
1120,0,0,1,1,1,2,1,1,1,1120
1121,0,0,1,1,1,2,1,1,2,1121
1122,0,0,1,1,1,2,1,2,0,1122
1123,0,0,1,1,1,2,1,2,1,1123
1124,0,0,1,1,1,2,1,2,2,1124
1125,0,0,1,1,1,2,2,0,0,1125
1126,0,0,1,1,1,2,2,0,1,1126
1127,0,0,1,1,1,2,2,0,2,1127
1128,0,0,1,1,1,2,2,1,0,1128
1129,0,0,1,1,1,2,2,1,1,1129
1130,0,0,1,1,1,2,2,1,2,1130
1131,0,0,1,1,1,2,2,2,0,1131
1132,0,0,1,1,1,2,2,2,1,1132
1133,0,0,1,1,1,2,2,2,2,1133
1134,0,0,1,1,2,0,0,0,0,1134
1135,0,0,1,1,2,0,0,0,1,1135
1136,0,0,1,1,2,0,0,0,2,1136
1137,0,0,1,1,2,0,0,1,0,1137
1138,0,0,1,1,2,0,0,1,1,1138
1139,0,0,1,1,2,0,0,1,2,1139
1140,0,0,1,1,2,0,0,2,0,1140
1141,0,0,1,1,2,0,0,2,1,1141
1142,0,0,1,1,2,0,0,2,2,1142
1143,0,0,1,1,2,0,1,0,0,1143
1144,0,0,1,1,2,0,1,0,1,1144
1145,0,0,1,1,2,0,1,0,2,1145
1146,0,0,1,1,2,0,1,1,0,1146
1147,0,0,1,1,2,0,1,1,1,1147
1148,0,0,1,1,2,0,1,1,2,1148
1149,0,0,1,1,2,0,1,2,0,1149
1150,0,0,1,1,2,0,1,2,1,1150
1151,0,0,1,1,2,0,1,2,2,1151
1152,0,0,1,1,2,0,2,0,0,1152
1153,0,0,1,1,2,0,2,0,1,1153
1154,0,0,1,1,2,0,2,0,2,1154
1155,0,0,1,1,2,0,2,1,0,1155
1156,0,0,1,1,2,0,2,1,1,1156
1157,0,0,1,1,2,0,2,1,2,1157
1158,0,0,1,1,2,0,2,2,0,1158
1159,0,0,1,1,2,0,2,2,1,1159
1160,0,0,1,1,2,0,2,2,2,1160
1161,0,0,1,1,2,1,0,0,0,1161
1162,0,0,1,1,2,1,0,0,1,1162
1163,0,0,1,1,2,1,0,0,2,1163
1164,0,0,1,1,2,1,0,1,0,1164
1165,0,0,1,1,2,1,0,1,1,1165
1166,0,0,1,1,2,1,0,1,2,1166
1167,0,0,1,1,2,1,0,2,0,1167
1168,0,0,1,1,2,1,0,2,1,1168
1169,0,0,1,1,2,1,0,2,2,1169
1170,0,0,1,1,2,1,1,0,0,1170
1171,0,0,1,1,2,1,1,0,1,1171
1172,0,0,1,1,2,1,1,0,2,1172
1173,0,0,1,1,2,1,1,1,0,1173
1174,0,0,1,1,2,1,1,1,1,1174
1175,0,0,1,1,2,1,1,1,2,1175
1176,0,0,1,1,2,1,1,2,0,1176
1177,0,0,1,1,2,1,1,2,1,1177
1178,0,0,1,1,2,1,1,2,2,1178
1179,0,0,1,1,2,1,2,0,0,1179
1180,0,0,1,1,2,1,2,0,1,1180
1181,0,0,1,1,2,1,2,0,2,1181
1182,0,0,1,1,2,1,2,1,0,1182
1183,0,0,1,1,2,1,2,1,1,1183
1184,0,0,1,1,2,1,2,1,2,1184
1185,0,0,1,1,2,1,2,2,0,1185
1186,0,0,1,1,2,1,2,2,1,1186
1187,0,0,1,1,2,1,2,2,2,1187
1188,0,0,1,1,2,2,0,0,0,1188
1189,0,0,1,1,2,2,0,0,1,1189
1190,0,0,1,1,2,2,0,0,2,1190
1191,0,0,1,1,2,2,0,1,0,1191
1192,0,0,1,1,2,2,0,1,1,1192
1193,0,0,1,1,2,2,0,1,2,1193
1194,0,0,1,1,2,2,0,2,0,1194
1195,0,0,1,1,2,2,0,2,1,1195
1196,0,0,1,1,2,2,0,2,2,1196
1197,0,0,1,1,2,2,1,0,0,1197
1198,0,0,1,1,2,2,1,0,1,1198
1199,0,0,1,1,2,2,1,0,2,1199
1200,0,0,1,1,2,2,1,1,0,1200
1201,0,0,1,1,2,2,1,1,1,1201
1202,0,0,1,1,2,2,1,1,2,1202
1203,0,0,1,1,2,2,1,2,0,1203
1204,0,0,1,1,2,2,1,2,1,1204
1205,0,0,1,1,2,2,1,2,2,1205
1206,0,0,1,1,2,2,2,0,0,1206
1207,0,0,1,1,2,2,2,0,1,1207
1208,0,0,1,1,2,2,2,0,2,1208
1209,0,0,1,1,2,2,2,1,0,1209
1210,0,0,1,1,2,2,2,1,1,1210
1211,0,0,1,1,2,2,2,1,2,1211
1212,0,0,1,1,2,2,2,2,0,1212
1213,0,0,1,1,2,2,2,2,1,1213
1214,0,0,1,1,2,2,2,2,2,1214
1215,0,0,1,2,0,0,0,0,0,1215
1216,0,0,1,2,0,0,0,0,1,1216
1217,0,0,1,2,0,0,0,0,2,1217
1218,0,0,1,2,0,0,0,1,0,1218
1219,0,0,1,2,0,0,0,1,1,1219
1220,0,0,1,2,0,0,0,1,2,1220
1221,0,0,1,2,0,0,0,2,0,1221
1222,0,0,1,2,0,0,0,2,1,1222
1223,0,0,1,2,0,0,0,2,2,1223
1224,0,0,1,2,0,0,1,0,0,1224
1225,0,0,1,2,0,0,1,0,1,1225
1226,0,0,1,2,0,0,1,0,2,1226
1227,0,0,1,2,0,0,1,1,0,1227
1228,0,0,1,2,0,0,1,1,1,1228
1229,0,0,1,2,0,0,1,1,2,1229
1230,0,0,1,2,0,0,1,2,0,1230
1231,0,0,1,2,0,0,1,2,1,1231
1232,0,0,1,2,0,0,1,2,2,1232
1233,0,0,1,2,0,0,2,0,0,1233
